,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,0,0.14634146341463414,0.66,0.2395644283121597,0.06444444444444444,0.29292929292929293,0.10564663023679417,0.06282527881040892,0.2893835616438356,0.1032376298106292
1,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,1,0.20279720279720279,0.29,0.23868312757201646,0.014084507042253521,0.020202020202020204,0.016597510373443983,0.040380047505938245,0.05821917808219178,0.04768583450210378
2,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,2,0.1518324607329843,0.29,0.1993127147766323,0.005263157894736842,0.010101010101010102,0.006920415224913495,0.03805309734513274,0.07363013698630137,0.050175029171528586
3,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,3,0.2072072072072072,0.46,0.2857142857142857,0.03619909502262444,0.08080808080808081,0.05000000000000001,0.06231003039513678,0.1404109589041096,0.0863157894736842
4,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,4,0.12627291242362526,0.62,0.2098138747884941,0.02857142857142857,0.1414141414141414,0.04753820033955857,0.043003412969283276,0.21575342465753425,0.07171314741035857
5,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,5,0.1119751166407465,0.72,0.19380888290713325,0.04672897196261682,0.30303030303030304,0.08097165991902834,0.04685059864653826,0.3082191780821918,0.08133755083596926
6,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,6,0.13186813186813187,0.48,0.20689655172413796,0.027548209366391185,0.10101010101010101,0.043290043290043295,0.03920664206642067,0.14554794520547945,0.061773255813953494
7,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,7,0.1437308868501529,0.47,0.22014051522248243,0.027607361963190184,0.09090909090909091,0.042352941176470586,0.04316546762589928,0.14383561643835616,0.06640316205533596
8,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,8,0.14705882352941177,0.6,0.2362204724409449,0.06142506142506143,0.25252525252525254,0.09881422924901186,0.05921052631578947,0.2465753424657534,0.09549071618037135
9,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,9,0.16753926701570682,0.32,0.21993127147766325,0.021052631578947368,0.04040404040404041,0.02768166089965398,0.04336283185840708,0.0839041095890411,0.05717619603267211
10,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,10,0.1582089552238806,0.53,0.24367816091954023,0.059880239520958084,0.20202020202020202,0.09237875288683603,0.06318956870611836,0.21575342465753425,0.09775019394879754
11,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,11,0.17587939698492464,0.35,0.23411371237458198,0.020202020202020204,0.04040404040404041,0.02693602693602694,0.0466893039049236,0.09417808219178082,0.06242905788876277
12,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,12,0.13742071881606766,0.65,0.2268760907504363,0.05296610169491525,0.25252525252525254,0.08756567425569176,0.058823529411764705,0.2842465753424658,0.09747504403992953
13,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,13,0.09906542056074766,0.53,0.16692913385826771,0.024344569288389514,0.13131313131313133,0.04107424960505529,0.03224796493425172,0.17636986301369864,0.054526204340921126
14,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,14,0.08633093525179857,0.6,0.1509433962264151,0.024495677233429394,0.1717171717171717,0.04287515762925599,0.03177660086663457,0.22602739726027396,0.05571971295905446
15,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,15,0.13219616204690832,0.62,0.2179261862917399,0.049145299145299144,0.23232323232323232,0.08112874779541446,0.05539671193709793,0.2654109589041096,0.09166173861620343
16,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,16,0.1313364055299539,0.57,0.21348314606741572,0.03464203233256351,0.15151515151515152,0.05639097744360902,0.04173106646058733,0.18493150684931506,0.06809583858764187
17,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,17,0.09330628803245436,0.46,0.1551433389544688,0.022357723577235773,0.1111111111111111,0.03722504230118443,0.028891910265125765,0.14554794520547945,0.04821327283040272
18,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,18,0.11486486486486487,0.51,0.1875,0.03160270880361174,0.1414141414141414,0.05166051660516605,0.03625377643504532,0.1643835616438356,0.0594059405940594
19,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,19,0.10869565217391304,0.4,0.17094017094017092,0.013623978201634877,0.050505050505050504,0.02145922746781116,0.030565693430656935,0.11472602739726027,0.04827089337175792
20,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,20,0.1164021164021164,0.66,0.19790104947526235,0.03180212014134275,0.18181818181818182,0.054135338345864654,0.04193738924985233,0.24315068493150685,0.07153652392947103
21,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,21,0.11446740858505565,0.72,0.19753086419753088,0.04777070063694268,0.30303030303030304,0.08253094910591473,0.04976051091005854,0.3202054794520548,0.08613542146476279
22,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,22,0.125,0.51,0.20078740157480315,0.022113022113022112,0.09090909090909091,0.035573122529644265,0.03618421052631579,0.1506849315068493,0.058355437665782495
23,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,23,0.10227272727272728,0.54,0.17197452229299365,0.020872865275142316,0.1111111111111111,0.03514376996805112,0.030456852791878174,0.1643835616438356,0.05139186295503212
24,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,24,0.10510510510510511,0.35,0.16166281755196305,0.015060240963855422,0.050505050505050504,0.02320185614849188,0.030272452068617558,0.10273972602739725,0.046765393608729534
