,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-11_Los-Angeles-earthquake,0,0.12897196261682242,0.696969696969697,0.21766561514195581,0.04681647940074907,0.25252525252525254,0.07898894154818326,0.052598622417031934,0.2876712328767123,0.08893594494441504
1,Raw-Topic-11_Los-Angeles-earthquake,1,0.1094224924012158,0.72,0.18997361477572558,0.0395738203957382,0.26262626262626265,0.06878306878306878,0.04730417090539166,0.3184931506849315,0.08237378210806022
2,Raw-Topic-11_Los-Angeles-earthquake,2,0.19504643962848298,0.6363636363636364,0.2985781990521327,0.08385093167701864,0.2727272727272727,0.12826603325415678,0.08272632674297607,0.2722602739726027,0.12689545091779728
3,Raw-Topic-11_Los-Angeles-earthquake,3,0.1501416430594901,0.5353535353535354,0.23451327433628322,0.03409090909090909,0.12244897959183673,0.05333333333333334,0.05137963843958135,0.18685121107266436,0.08059701492537313
4,Raw-Topic-11_Los-Angeles-earthquake,4,0.13837638376383765,0.75,0.23364485981308414,0.051756007393715345,0.2828282828282828,0.08750000000000001,0.057478368355995055,0.3184931506849315,0.09738219895287958
5,Raw-Topic-11_Los-Angeles-earthquake,5,0.10204081632653061,0.7070707070707071,0.178343949044586,0.032116788321167884,0.22448979591836735,0.056194125159642394,0.04,0.2837370242214533,0.07011543394613083
6,Raw-Topic-11_Los-Angeles-earthquake,6,0.17195767195767195,0.65,0.2719665271966527,0.07161803713527852,0.2727272727272727,0.11344537815126049,0.06793960923623446,0.261986301369863,0.1078984485190409
7,Raw-Topic-11_Los-Angeles-earthquake,7,0.18181818181818182,0.5252525252525253,0.2701298701298701,0.05263157894736842,0.15306122448979592,0.0783289817232376,0.06588235294117648,0.19377162629757785,0.09833187006145742
8,Raw-Topic-11_Los-Angeles-earthquake,8,0.2202797202797203,0.63,0.32642487046632124,0.0912280701754386,0.26262626262626265,0.13541666666666669,0.07823529411764706,0.22773972602739725,0.11646234676007006
9,Raw-Topic-11_Los-Angeles-earthquake,9,0.20063694267515925,0.63,0.30434782608695654,0.09904153354632587,0.31313131313131315,0.15048543689320387,0.10331905781584583,0.3304794520547945,0.15742251223491027
10,Raw-Topic-11_Los-Angeles-earthquake,10,0.12364425162689804,0.5757575757575758,0.20357142857142854,0.043478260869565216,0.20202020202020202,0.07155635062611808,0.05381818181818182,0.2534246575342466,0.08878224355128975
11,Raw-Topic-11_Los-Angeles-earthquake,11,0.11744386873920552,0.68,0.2002945508100147,0.03806228373702422,0.2222222222222222,0.06499261447562776,0.048582995951417005,0.2876712328767123,0.08312716476991587
12,Raw-Topic-11_Los-Angeles-earthquake,12,0.1865079365079365,0.47474747474747475,0.2678062678062678,0.02390438247011952,0.061224489795918366,0.034383954154727794,0.05548128342245989,0.14359861591695502,0.08003857280617165
13,Raw-Topic-11_Los-Angeles-earthquake,13,0.11363636363636363,0.65,0.19345238095238096,0.03677758318739054,0.21428571428571427,0.06278026905829598,0.04420374707259953,0.2585616438356164,0.0755
14,Raw-Topic-11_Los-Angeles-earthquake,14,0.13060428849902533,0.6767676767676768,0.21895424836601304,0.060546875,0.31313131313131315,0.10147299509001637,0.05911169170476813,0.3099315068493151,0.09928688974218322
15,Raw-Topic-11_Los-Angeles-earthquake,15,0.15090090090090091,0.6767676767676768,0.24677716390423576,0.0744920993227991,0.3333333333333333,0.12177121771217712,0.06759818731117825,0.3065068493150685,0.11076732673267328
16,Raw-Topic-11_Los-Angeles-earthquake,16,0.1893491124260355,0.64,0.2922374429223744,0.06231454005934718,0.21212121212121213,0.09633027522935779,0.07007952286282307,0.24143835616438356,0.10862865947611712
17,Raw-Topic-11_Los-Angeles-earthquake,17,0.14655172413793102,0.68,0.2411347517730496,0.04967602591792657,0.23232323232323232,0.08185053380782917,0.057803468208092484,0.273972602739726,0.0954653937947494
18,Raw-Topic-11_Los-Angeles-earthquake,18,0.1134185303514377,0.7171717171717171,0.19586206896551722,0.04,0.25252525252525254,0.06906077348066299,0.04732620320855615,0.3030821917808219,0.0818686401480111
19,Raw-Topic-11_Los-Angeles-earthquake,19,0.17288135593220338,0.5151515151515151,0.25888324873096447,0.04081632653061224,0.12244897959183673,0.061224489795918366,0.05701254275940707,0.17301038062283736,0.08576329331046313
20,Raw-Topic-11_Los-Angeles-earthquake,20,0.12967032967032968,0.5959595959595959,0.21299638989169678,0.05947136563876652,0.2755102040816326,0.09782608695652173,0.056742815033161385,0.2664359861591695,0.09356014580801945
21,Raw-Topic-11_Los-Angeles-earthquake,21,0.1400862068965517,0.6565656565656566,0.2309058614564831,0.038876889848812095,0.1836734693877551,0.0641711229946524,0.04985549132947977,0.23875432525951557,0.08248655110579799
22,Raw-Topic-11_Los-Angeles-earthquake,22,0.13432835820895522,0.72,0.22641509433962265,0.05794392523364486,0.31313131313131315,0.09779179810725551,0.0575,0.3150684931506849,0.09725158562367867
23,Raw-Topic-11_Los-Angeles-earthquake,23,0.08342857142857144,0.7373737373737373,0.14989733059548255,0.028604118993135013,0.25252525252525254,0.051387461459403906,0.03496369889186091,0.3133561643835616,0.0629082158817463
24,Raw-Topic-11_Los-Angeles-earthquake,24,0.14534883720930233,0.7575757575757576,0.24390243902439024,0.07961165048543689,0.41836734693877553,0.13376835236541598,0.08214285714285714,0.43771626297577854,0.13832695462001093
